"Reservoir","Site","SN","DateTime","Depth_m","Temp_C","DO_mgL","DOsat_percent","Cond_uScm","SpCond_uScm","Chla_ugL","Turbidity_NTU","pH","ORP_mV","PAR_umolm2s","CDOM_ugL","Phycoerythrin_ugL","Phycocyanin_ugL","DescRate_ms","Flag_DateTime","Flag_Temp_C","Flag_DO_mgL","Flag_DOsat_percent","Flag_Cond_uScm","Flag_SpCond_uScm","Flag_Chla_ugL","Flag_Turbidity_NTU","Flag_pH","Flag_ORP_mV","Flag_PAR_umolm2s","Flag_CDOM_ugL","Flag_Phycoerythrin_ugL","Flag_Phycocyanin_ugL","Flag_DescRate_ms"
"FCR",50,7809,2026-04-27 12:37:56,0.353,17.4945,5.6544,59.066,32.498575,38.236,3.1231,1.3479,9.601,118.8252,556.16,NA,NA,NA,0.025,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.355,17.4936,5.6458,59.078,32.566414,38.318,3.1296,1.3231,9.591,119.0961,566.88,NA,NA,NA,0.028,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.358,17.4929,5.6427,59.064,32.60367,38.368,3.1428,1.3699,9.579,119.1057,487.3,NA,NA,NA,0.034,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.368,17.4927,5.6471,59.045,32.568385,38.333,3.1909,1.5373,9.57,119.1994,449.82,NA,NA,NA,0.041,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.387,17.4933,5.6503,59.04,32.520422,38.282,3.2288,1.6388,9.566,119.1105,446.33,NA,NA,NA,0.049,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.404,17.4915,5.6524,59.004,32.404384,38.149,3.2515,1.709,9.565,118.8916,436.4,NA,NA,NA,0.061,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.415,17.4836,5.6507,58.9,32.370736,38.114,3.2492,1.7026,9.558,118.7896,379.19,NA,NA,NA,0.078,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.428,17.4747,5.649,58.967,32.557658,38.34,3.2343,1.665,9.548,118.48,373.65,NA,NA,NA,0.094,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.447,17.4693,5.6498,59.604,32.761229,38.587,3.2621,1.7327,9.545,118.2454,407.96,NA,NA,NA,0.104,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.482,17.466,5.6528,60.962,32.86544,38.716,3.3115,1.7696,9.552,118.5344,303.85,NA,NA,NA,0.105,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.533,17.4629,5.6346,62.89,32.92949,38.793,3.3325,1.7355,9.563,118.7901,185.15,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.571,17.4557,5.6215,65.115,32.964673,38.832,3.3411,1.5932,9.575,118.5844,153.35,NA,NA,NA,0.085,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.584,17.4455,5.6813,67.45,32.97363,38.838,3.3661,1.4154,9.587,118.2835,141.8,NA,NA,NA,0.064,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.586,17.4377,5.8171,69.764,32.97435,38.834,3.4013,1.3969,9.597,118.077,132.64,NA,NA,NA,0.039,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.586,17.436,6.0147,71.864,32.973382,38.828,3.4258,1.3684,9.608,118.0671,125.19,NA,NA,NA,0.017,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.586,17.44,6.2321,73.492,32.961939,38.809,3.3956,1.3096,9.618,118.5943,119.49,NA,NA,NA,0.005,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.586,17.4462,6.4577,74.474,32.772551,38.581,3.3184,1.4041,9.628,119.2883,117.12,NA,NA,NA,0.001,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.586,17.4521,6.6854,74.909,32.39641,38.136,3.266,1.5551,9.637,119.3169,122.05,NA,NA,NA,0.001,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.586,17.4574,6.8944,75.128,32.157026,37.864,3.2705,1.6664,9.645,119.0265,134.55,NA,NA,NA,0.001,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.587,17.4626,7.0592,75.719,32.098574,37.817,3.2815,1.5869,9.654,118.7884,147.64,NA,NA,NA,0.001,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.587,17.4684,7.1461,77.469,32.070281,37.807,3.2652,1.3464,9.663,118.5034,155.41,NA,NA,NA,0.001,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.587,17.4751,7.177,80.755,32.068664,37.822,3.2565,1.2523,9.671,118.8496,165.57,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.587,17.4669,7.1809,85.077,32.079013,37.842,3.251,1.3377,9.679,119.7053,177.45,NA,NA,NA,5.5882e-08,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.587,17.4354,7.2099,89.512,32.068515,37.832,3.2579,1.4557,9.687,119.9877,188.47,NA,NA,NA,6.147e-07,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.587,17.4045,7.3629,93.433,32.068609,37.831,3.2804,1.4495,9.694,119.855,229.98,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.587,17.3882,7.703,96.56,32.080151,37.841,3.274,1.3319,9.701,119.736,279.87,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.587,17.38,8.1579,98.734,32.081199,37.836,3.2724,1.331,9.707,119.494,279.65,NA,NA,NA,0.001,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.587,17.3768,8.6027,99.855,32.081293,37.832,3.2941,1.4393,9.712,119.5105,272.56,NA,NA,NA,0.001,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.587,17.3782,8.9848,99.974,32.081293,37.829,3.2863,1.4797,9.717,120.0213,270.76,NA,NA,NA,0.001,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.588,17.3842,9.2891,99.396,32.0812,37.827,3.2455,1.4094,9.723,120.5076,236.53,NA,NA,NA,0.001,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.588,17.3913,9.4996,98.531,32.080169,37.823,3.2165,1.3065,9.728,120.7441,212.46,NA,NA,NA,0.001,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.588,17.3957,9.6069,97.655,32.068834,37.807,3.2273,1.3289,9.733,120.9023,252.09,NA,NA,NA,0.001,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.588,17.3992,9.6055,96.903,32.071025,37.806,3.2508,1.4744,9.737,120.9576,329.59,NA,NA,NA,0.001,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.588,17.4024,9.5329,96.299,32.106667,37.845,3.2523,1.5973,9.741,120.8111,368.46,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.588,17.4038,9.4417,95.802,32.119146,37.856,3.2365,1.6193,9.744,120.5935,333.45,NA,NA,NA,1.8626e-08,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.588,17.4067,9.3525,95.39,32.095028,37.824,3.2179,1.5707,9.747,120.6496,264.27,NA,NA,NA,2.0489e-07,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.588,17.4118,9.2789,95.066,32.068822,37.792,3.2353,1.5561,9.751,120.8874,229.9,NA,NA,NA,2.0475e-07,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.588,17.4155,9.2229,94.826,32.056048,37.777,3.2958,1.5449,9.756,120.9732,253.2,NA,NA,NA,1.6947e-08,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4194,9.1753,94.667,32.067459,37.791,3.3168,1.4351,9.76,120.8266,298.8,NA,NA,NA,1.4416e-10,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4234,9.1339,94.57,32.079918,37.807,3.282,1.2871,9.764,120.3192,327.32,NA,NA,NA,1.5858e-09,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4241,9.104,94.508,32.079813,37.809,3.2418,1.259,9.768,119.656,359.77,NA,NA,NA,1.7444e-08,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4242,9.0801,94.468,32.066182,37.797,3.2222,1.3683,9.773,119.3473,384.79,NA,NA,NA,1.9188e-07,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4244,9.066,94.449,32.04197,37.772,3.2357,1.4818,9.777,119.4263,367.6,NA,NA,NA,1.9656e-07,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4221,9.058,94.42,32.040817,37.774,3.2466,1.4691,9.781,119.7513,356.51,NA,NA,NA,2.2542e-08,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4195,9.0532,94.335,32.052237,37.787,3.2545,1.3864,9.784,119.9213,375.01,NA,NA,NA,2.0492e-09,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4162,9.0495,94.214,32.053182,37.787,3.273,1.3694,9.787,119.5025,388.98,NA,NA,NA,1.863e-10,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4106,9.0491,94.096,32.052238,37.782,3.2873,1.4001,9.791,118.9039,377.05,NA,NA,NA,1.698e-11,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4064,9.0512,94.004,32.040826,37.765,3.3107,1.4507,9.795,118.7056,356.63,NA,NA,NA,2.024e-12,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4067,9.0402,93.958,32.042083,37.763,3.3062,1.4347,9.798,118.7402,337.11,NA,NA,NA,5.4678e-12,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4092,9.0273,93.967,32.067438,37.792,3.2489,1.4453,9.801,118.8921,309.66,NA,NA,NA,5.8619e-11,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4122,9.015,94.032,32.093644,37.823,3.2012,1.6127,9.805,119.2512,286.28,NA,NA,NA,6.4467e-10,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4174,9.0039,94.139,32.105179,37.835,3.2037,1.7162,9.809,119.3822,272.89,NA,NA,NA,7.0914e-09,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.422,8.9991,94.267,32.080032,37.802,3.2217,1.7063,9.812,119.1852,273.68,NA,NA,NA,7.8005e-08,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.588,17.4224,8.9989,94.361,32.043342,37.757,3.2105,1.5958,9.815,119.0207,319.73,NA,NA,NA,8.5806e-07,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.588,17.421,9.0069,94.388,32.042208,37.754,3.1928,1.439,9.819,118.9422,380.73,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4228,9.0163,94.409,32.066326,37.78,3.1985,1.416,9.823,118.8387,366.93,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4282,9.0299,94.435,32.081197,37.793,3.1964,1.3868,9.827,118.7154,295.48,NA,NA,NA,0.001,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4304,9.0418,94.398,32.095142,37.808,3.1756,1.2901,9.83,118.8282,249.26,NA,NA,NA,0.003,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.589,17.4302,9.0392,94.269,32.108047,37.824,3.1551,1.2712,9.833,118.7402,235.66,NA,NA,NA,-0.002,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.59,17.4328,9.0404,94.087,32.110365,37.828,3.1487,1.3295,9.836,117.8225,248.42,NA,NA,NA,-0.02,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.594,17.4391,9.0459,93.935,32.123169,37.843,3.1654,1.4147,9.84,116.5947,308.03,NA,NA,NA,-0.054,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.594,17.443,9.0422,93.874,32.135969,37.852,3.1732,1.4127,9.843,115.5963,350.96,NA,NA,NA,-0.098,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.576,17.4404,9.0291,93.874,32.138266,37.843,3.1515,1.272,9.848,115.0436,347.41,NA,NA,NA,-0.145,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.521,17.4371,9.0092,93.911,32.150952,37.845,3.137,1.1818,9.854,115.3318,444.04,NA,NA,NA,-0.19,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.441,17.4364,8.991,94.016,32.162494,37.845,3.1466,1.2793,9.86,115.9843,569.36,NA,NA,NA,-0.226,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.364,17.4415,8.9871,94.19,32.150959,37.815,3.1263,1.4947,9.865,115.9636,568.48,NA,NA,NA,-0.248,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.297,17.4594,8.9854,94.376,32.138384,37.788,3.0489,1.6342,9.871,115.2536,706.05,NA,NA,NA,-0.251,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.235,17.474,8.9833,94.498,32.137343,37.783,2.9849,1.5988,9.879,114.5409,918.1,NA,NA,NA,-0.236,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.177,17.4834,8.9921,94.522,32.138383,37.781,2.9772,1.5793,9.888,114.2292,849.39,NA,NA,NA,-0.211,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.124,17.5085,9.0057,94.469,32.150955,37.793,2.9649,1.6715,9.895,114.3247,872.87,NA,NA,NA,-0.182,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.076,17.5241,9.0241,94.373,32.162477,37.807,2.9274,1.7564,9.9,114.6625,1116.3,NA,NA,NA,-0.153,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.04,17.5242,9.0371,94.281,32.150818,37.793,2.8974,1.7515,9.905,114.6996,1262.5,NA,NA,NA,-0.128,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.018,17.5287,9.0369,94.257,32.136862,37.775,2.8696,1.6475,9.911,114.1716,1220.1,NA,NA,NA,-0.106,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,0.002,17.5326,9.0303,94.278,32.120618,37.753,2.8651,1.5911,9.917,113.6123,840.89,NA,NA,NA,-0.087,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.015,17.5318,NA,NA,NA,NA,NA,NA,NA,NA,403.39,NA,NA,NA,-0.071,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.034,17.5303,NA,NA,NA,NA,NA,NA,NA,NA,198.13,NA,NA,NA,-0.058,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.054,17.5319,NA,NA,NA,NA,NA,NA,NA,NA,127.55,NA,NA,NA,-0.047,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.5369,NA,NA,NA,NA,NA,NA,NA,NA,116.92,NA,NA,NA,-0.036,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.072,17.5412,NA,NA,NA,NA,NA,NA,NA,NA,116.18,NA,NA,NA,-0.024,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.072,17.5205,NA,NA,NA,NA,NA,NA,NA,NA,115.23,NA,NA,NA,-0.013,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.071,17.4743,NA,NA,NA,NA,NA,NA,NA,NA,114.26,NA,NA,NA,-0.004,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.07,17.4389,NA,NA,NA,NA,NA,NA,NA,NA,115.16,NA,NA,NA,0.001,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.07,17.4208,NA,NA,NA,NA,NA,NA,NA,NA,115.54,NA,NA,NA,0.003,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.069,17.4148,NA,NA,NA,NA,NA,NA,NA,NA,115.4,NA,NA,NA,0.003,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.4162,NA,NA,NA,NA,NA,NA,NA,NA,115.1,NA,NA,NA,0.002,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.4113,NA,NA,NA,NA,NA,NA,NA,NA,114.64,NA,NA,NA,0.002,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.3986,NA,NA,NA,NA,NA,NA,NA,NA,114.58,NA,NA,NA,0.001,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.3859,NA,NA,NA,NA,NA,NA,NA,NA,114.43,NA,NA,NA,0.001,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.3793,NA,NA,NA,NA,NA,NA,NA,NA,114.23,NA,NA,NA,0,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.3725,NA,NA,NA,NA,NA,NA,NA,NA,114.43,NA,NA,NA,1.8783e-08,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.3651,NA,NA,NA,NA,NA,NA,NA,NA,114.76,NA,NA,NA,2.0661e-07,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.365,NA,NA,NA,NA,NA,NA,NA,NA,114.88,NA,NA,NA,2.0661e-07,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.3704,NA,NA,NA,NA,NA,NA,NA,NA,114.67,NA,NA,NA,1.8755e-08,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.3755,NA,NA,NA,NA,NA,NA,NA,NA,114.43,NA,NA,NA,1.3997e-09,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.3766,NA,NA,NA,NA,NA,NA,NA,NA,114.44,NA,NA,NA,-3.232e-09,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.3753,NA,NA,NA,NA,NA,NA,NA,NA,114.6,NA,NA,NA,-3.724e-08,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.3751,NA,NA,NA,NA,NA,NA,NA,NA,114.83,NA,NA,NA,-4.098e-07,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.3754,NA,NA,NA,NA,NA,NA,NA,NA,114.97,NA,NA,NA,0,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.068,17.3773,NA,NA,NA,NA,NA,NA,NA,NA,114.95,NA,NA,NA,0,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.068,17.3826,NA,NA,NA,NA,NA,NA,NA,NA,114.93,NA,NA,NA,-0.001,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.068,17.3861,NA,NA,NA,NA,NA,NA,NA,NA,114.93,NA,NA,NA,-0.001,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.068,17.3844,NA,NA,NA,NA,NA,NA,NA,NA,114.95,NA,NA,NA,-0.001,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.068,17.3804,NA,NA,NA,NA,NA,NA,NA,NA,115.01,NA,NA,NA,-0.001,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.068,17.3749,NA,NA,NA,NA,NA,NA,NA,NA,114.89,NA,NA,NA,-0.001,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.069,17.37,NA,NA,NA,NA,NA,NA,NA,NA,114.4,NA,NA,NA,-0.001,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.07,17.3706,NA,NA,NA,NA,NA,NA,NA,NA,113.78,NA,NA,NA,-0.001,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.07,17.3727,NA,NA,NA,NA,NA,NA,NA,NA,113.42,NA,NA,NA,-0.001,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.069,17.3725,NA,NA,NA,NA,NA,NA,NA,NA,113.36,NA,NA,NA,0,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.069,17.3712,NA,NA,NA,NA,NA,NA,NA,NA,113.22,NA,NA,NA,0.001,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.069,17.3672,NA,NA,NA,NA,NA,NA,NA,NA,112.91,NA,NA,NA,0.002,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.069,17.3612,NA,NA,NA,NA,NA,NA,NA,NA,112.72,NA,NA,NA,0.003,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.068,17.3576,NA,NA,NA,NA,NA,NA,NA,NA,112.88,NA,NA,NA,0.003,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.067,17.3571,NA,NA,NA,NA,NA,NA,NA,NA,113.06,NA,NA,NA,0.003,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.065,17.3533,NA,NA,NA,NA,NA,NA,NA,NA,113.06,NA,NA,NA,0.003,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.064,17.3494,NA,NA,NA,NA,NA,NA,NA,NA,113.23,NA,NA,NA,0.004,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.064,17.3541,NA,NA,NA,NA,NA,NA,NA,NA,113.15,NA,NA,NA,0.005,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.064,17.3642,NA,NA,NA,NA,NA,NA,NA,NA,113.08,NA,NA,NA,0.007,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.063,17.3805,NA,NA,NA,NA,NA,NA,NA,NA,113.52,NA,NA,NA,0.011,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.06,17.3924,NA,NA,NA,NA,NA,NA,NA,NA,113.97,NA,NA,NA,0.015,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.055,17.3789,NA,NA,NA,NA,NA,NA,NA,NA,114.37,NA,NA,NA,0.02,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.048,17.3535,NA,NA,NA,NA,NA,NA,NA,NA,114.6,NA,NA,NA,0.024,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
"FCR",50,7809,2026-04-27 12:37:56,-0.04,17.3364,NA,NA,NA,NA,NA,NA,NA,NA,113.4,NA,NA,NA,0.026,0,0,6,6,6,6,6,6,6,6,0,5,5,5,0
